username,waktu,teks_komentar,jumlah_likes,sumber_video,case_folding,komentar_final,bigrams
@agathafebry2929,3 years ago,Warnanya makin menarik!! Ditambah designnya yg futuristik buat makin okee 🙌🏻,0,https://youtube.com/watch?v=FhNVPXJW_g8,warnanya makin menarik!! ditambah designnya yg futuristik buat makin okee 🙌🏻,"['warna', 'makin', 'tarik', 'tambah', 'designnya', 'futuristik', 'buat', 'makin', 'okee']","[('warna', 'makin'), ('makin', 'tarik'), ('tarik', 'tambah'), ('tambah', 'designnya'), ('designnya', 'futuristik'), ('futuristik', 'buat'), ('buat', 'makin'), ('makin', 'okee')]"
@yosephgamaliel,3 years ago,Design yg semakin futuristik dengan warna yang semakin menarik! Kerenn 👌,0,https://youtube.com/watch?v=FhNVPXJW_g8,design yg semakin futuristik dengan warna yang semakin menarik! kerenn 👌,"['design', 'makin', 'futuristik', 'warna', 'makin', 'tarik', 'kerenn']","[('design', 'makin'), ('makin', 'futuristik'), ('futuristik', 'warna'), ('warna', 'makin'), ('makin', 'tarik'), ('tarik', 'kerenn')]"
@kennydira5049,3 years ago,"wah exterior vios yang baru oke banget sih, persaingan sama yg lain pasti makin ketat nih 🔥",0,https://youtube.com/watch?v=FhNVPXJW_g8,"wah exterior vios yang baru oke banget sih, persaingan sama yg lain pasti makin ketat nih 🔥","['wah', 'exterior', 'vios', 'baru', 'oke', 'banget', 'saing', 'sama', 'makin', 'ketat']","[('wah', 'exterior'), ('exterior', 'vios'), ('vios', 'baru'), ('baru', 'oke'), ('oke', 'banget'), ('banget', 'saing'), ('saing', 'sama'), ('sama', 'makin'), ('makin', 'ketat')]"
@eldotriafadjri9985,3 years ago,desain nya vios yang sekarang kece abisssss  terus cantik pula model nya,0,https://youtube.com/watch?v=FhNVPXJW_g8,desain nya vios yang sekarang kece abisssss  terus cantik pula model nya,"['desain', 'vios', 'sekarang', 'keren', 'abisssss', 'terus', 'cantik', 'model']","[('desain', 'vios'), ('vios', 'sekarang'), ('sekarang', 'keren'), ('keren', 'abisssss'), ('abisssss', 'terus'), ('terus', 'cantik'), ('cantik', 'model')]"
@nurkholishasan8024,3 years ago,"Desain vios makin keren aja dari seri sebelum nya, nambah berkelas tampilannya",0,https://youtube.com/watch?v=FhNVPXJW_g8,"desain vios makin keren aja dari seri sebelum nya, nambah berkelas tampilannya","['desain', 'vios', 'makin', 'keren', 'seri', 'nambah', 'kelas', 'tampil']","[('desain', 'vios'), ('vios', 'makin'), ('makin', 'keren'), ('keren', 'seri'), ('seri', 'nambah'), ('nambah', 'kelas'), ('kelas', 'tampil')]"
@yemimasurbakti4789,3 years ago,"desain nya makin keren dan modern aja nih vios, interiornya juga gak kalah menarik.",0,https://youtube.com/watch?v=FhNVPXJW_g8,"desain nya makin keren dan modern aja nih vios, interiornya juga gak kalah menarik.","['desain', 'makin', 'keren', 'modern', 'vios', 'interior', 'kalah', 'tarik']","[('desain', 'makin'), ('makin', 'keren'), ('keren', 'modern'), ('modern', 'vios'), ('vios', 'interior'), ('interior', 'kalah'), ('kalah', 'tarik')]"
@mochamadjeihansyach6320,3 years ago,"Wahh akhirnya ada vios baru, jadi inget mobil keluarga dulu. Makin keren aja vios",0,https://youtube.com/watch?v=FhNVPXJW_g8,"wahh akhirnya ada vios baru, jadi inget mobil keluarga dulu. makin keren aja vios","['wahh', 'akhir', 'vios', 'baru', 'jadi', 'inget', 'mobil', 'keluarga', 'dulu', 'makin', 'keren', 'vios']","[('wahh', 'akhir'), ('akhir', 'vios'), ('vios', 'baru'), ('baru', 'jadi'), ('jadi', 'inget'), ('inget', 'mobil'), ('mobil', 'keluarga'), ('keluarga', 'dulu'), ('dulu', 'makin'), ('makin', 'keren'), ('keren', 'vios')]"
@muhilham2200,3 years ago,"Terlihat sporty dan elegan nih, interiornya terlihat mewah, kren sih terobosan terbarunya",0,https://youtube.com/watch?v=FhNVPXJW_g8,"terlihat sporty dan elegan nih, interiornya terlihat mewah, kren sih terobosan terbarunya","['lihat', 'sporty', 'elegan', 'interior', 'lihat', 'mewah', 'kren', 'terobos', 'baru']","[('lihat', 'sporty'), ('sporty', 'elegan'), ('elegan', 'interior'), ('interior', 'lihat'), ('lihat', 'mewah'), ('mewah', 'kren'), ('kren', 'terobos'), ('terobos', 'baru')]"
@SetirKanan,3 years ago,Memang keren banget nih Vios 🤩,0,https://youtube.com/watch?v=FhNVPXJW_g8,memang keren banget nih vios 🤩,"['memang', 'keren', 'banget', 'vios']","[('memang', 'keren'), ('keren', 'banget'), ('banget', 'vios')]"
@SetirKanan,3 years ago,"Bener, Vios kalo ini di design sangat modern dibanding kan sebelumnya 😊",0,https://youtube.com/watch?v=FhNVPXJW_g8,"bener, vios kalo ini di design sangat modern dibanding kan sebelumnya 😊","['bener', 'vios', 'kalau', 'design', 'sangat', 'modern', 'banding', 'kan']","[('bener', 'vios'), ('vios', 'kalau'), ('kalau', 'design'), ('design', 'sangat'), ('sangat', 'modern'), ('modern', 'banding'), ('banding', 'kan')]"
@SetirKanan,3 years ago,Yes emang design vios ini keren banget😊,0,https://youtube.com/watch?v=FhNVPXJW_g8,yes emang design vios ini keren banget😊,"['yes', 'emang', 'design', 'vios', 'keren', 'banget']","[('yes', 'emang'), ('emang', 'design'), ('design', 'vios'), ('vios', 'keren'), ('keren', 'banget')]"
@SetirKanan,3 years ago,Parahh🔥🔥,0,https://youtube.com/watch?v=FhNVPXJW_g8,parahh🔥🔥,['parahh'],[]
@SetirKanan,3 years ago,"Nah iyaa Sobat Setir, warna jadi salah satu faktor ini mobil makin keren🤩",0,https://youtube.com/watch?v=FhNVPXJW_g8,"nah iyaa sobat setir, warna jadi salah satu faktor ini mobil makin keren🤩","['nah', 'iyaa', 'sobat', 'setir', 'warna', 'jadi', 'salah', 'satu', 'faktor', 'mobil', 'makin', 'keren']","[('nah', 'iyaa'), ('iyaa', 'sobat'), ('sobat', 'setir'), ('setir', 'warna'), ('warna', 'jadi'), ('jadi', 'salah'), ('salah', 'satu'), ('satu', 'faktor'), ('faktor', 'mobil'), ('mobil', 'makin'), ('makin', 'keren')]"
@SetirKanan,3 years ago,Memang Design Toyota Vios futuristik banget sih jujur🤩,0,https://youtube.com/watch?v=FhNVPXJW_g8,memang design toyota vios futuristik banget sih jujur🤩,"['memang', 'design', 'toyota', 'vios', 'futuristik', 'banget', 'jujur']","[('memang', 'design'), ('design', 'toyota'), ('toyota', 'vios'), ('vios', 'futuristik'), ('futuristik', 'banget'), ('banget', 'jujur')]"
@SetirKanan,3 years ago,"Nah bener, bikin pesaing jadi ketar ketir ngga nih?🔥🤫",0,https://youtube.com/watch?v=FhNVPXJW_g8,"nah bener, bikin pesaing jadi ketar ketir ngga nih?🔥🤫","['nah', 'bener', 'bikin', 'saing', 'jadi', 'ketar', 'tir', 'ngga']","[('nah', 'bener'), ('bener', 'bikin'), ('bikin', 'saing'), ('saing', 'jadi'), ('jadi', 'ketar'), ('ketar', 'tir'), ('tir', 'ngga')]"
@SetirKanan,3 years ago,Setujuu!! Memang vios makin kesini makin bekelas 🔥,0,https://youtube.com/watch?v=FhNVPXJW_g8,setujuu!! memang vios makin kesini makin bekelas 🔥,"['setujuu', 'memang', 'vios', 'makin', 'kesini', 'makin', 'bekelas']","[('setujuu', 'memang'), ('memang', 'vios'), ('vios', 'makin'), ('makin', 'kesini'), ('kesini', 'makin'), ('makin', 'bekelas')]"
@SetirKanan,3 years ago,Bener banget😊 sangat modern dan menarik😎,0,https://youtube.com/watch?v=FhNVPXJW_g8,bener banget😊 sangat modern dan menarik😎,"['bener', 'banget', 'sangat', 'modern', 'tarik']","[('bener', 'banget'), ('banget', 'sangat'), ('sangat', 'modern'), ('modern', 'tarik')]"
@irenesendi5183,3 years ago,Keren banget vios 2023 sport futuristik dan elegan abissss!!!!!✨,0,https://youtube.com/watch?v=FhNVPXJW_g8,keren banget vios 2023 sport futuristik dan elegan abissss!!!!!✨,"['keren', 'banget', 'vios', 'sport', 'futuristik', 'elegan', 'abissss']","[('keren', 'banget'), ('banget', 'vios'), ('vios', 'sport'), ('sport', 'futuristik'), ('futuristik', 'elegan'), ('elegan', 'abissss')]"
@madelistyaindriani7868,3 years ago,Signifikan banget perubahan vios baru sama yang lama! Jadi gasabar beli🥴,0,https://youtube.com/watch?v=FhNVPXJW_g8,signifikan banget perubahan vios baru sama yang lama! jadi gasabar beli🥴,"['signifikan', 'banget', 'ubah', 'vios', 'baru', 'sama', 'lama', 'jadi', 'gasabar', 'beli']","[('signifikan', 'banget'), ('banget', 'ubah'), ('ubah', 'vios'), ('vios', 'baru'), ('baru', 'sama'), ('sama', 'lama'), ('lama', 'jadi'), ('jadi', 'gasabar'), ('gasabar', 'beli')]"
@radithsantrg1797,3 years ago,Mobil lama yg identik dgn taksi bgt wkwkwkw tp keren lah buat modelnyaa tp mindsetnya msh taksi,0,https://youtube.com/watch?v=FhNVPXJW_g8,mobil lama yg identik dgn taksi bgt wkwkwkw tp keren lah buat modelnyaa tp mindsetnya msh taksi,"['mobil', 'lama', 'identik', 'dgn', 'taksi', 'banget', 'wkwkwkw', 'keren', 'lah', 'buat', 'modelnyaa', 'mindsetnya', 'msh', 'taksi']","[('mobil', 'lama'), ('lama', 'identik'), ('identik', 'dgn'), ('dgn', 'taksi'), ('taksi', 'banget'), ('banget', 'wkwkwkw'), ('wkwkwkw', 'keren'), ('keren', 'lah'), ('lah', 'buat'), ('buat', 'modelnyaa'), ('modelnyaa', 'mindsetnya'), ('mindsetnya', 'msh'), ('msh', 'taksi')]"
@niamzakizamani8973,3 years ago,"Makin keren aja nih vios, desainnya keren gitu🔥🔥",0,https://youtube.com/watch?v=FhNVPXJW_g8,"makin keren aja nih vios, desainnya keren gitu🔥🔥","['makin', 'keren', 'vios', 'desain', 'keren', 'gitu']","[('makin', 'keren'), ('keren', 'vios'), ('vios', 'desain'), ('desain', 'keren'), ('keren', 'gitu')]"
@fransiskusbarawira6387,3 years ago,"Yang demen sama sedan cocok banget buat tambah2 referensi, terimakasih informasinya kakak kakaka setir kanan selalu semangat ngonten yang informatiff 🔥🔥,",0,https://youtube.com/watch?v=FhNVPXJW_g8,"yang demen sama sedan cocok banget buat tambah2 referensi, terimakasih informasinya kakak kakaka setir kanan selalu semangat ngonten yang informatiff 🔥🔥,","['demen', 'sama', 'sedan', 'cocok', 'banget', 'buat', 'tambah', 'referensi', 'terimakasih', 'informasi', 'kakak', 'kakaka', 'setir', 'kanan', 'selalu', 'semangat', 'ngonten', 'informatiff']","[('demen', 'sama'), ('sama', 'sedan'), ('sedan', 'cocok'), ('cocok', 'banget'), ('banget', 'buat'), ('buat', 'tambah'), ('tambah', 'referensi'), ('referensi', 'terimakasih'), ('terimakasih', 'informasi'), ('informasi', 'kakak'), ('kakak', 'kakaka'), ('kakaka', 'setir'), ('setir', 'kanan'), ('kanan', 'selalu'), ('selalu', 'semangat'), ('semangat', 'ngonten'), ('ngonten', 'informatiff')]"
@harlivansawijaya2197,3 years ago,"warna merah yangg cukup elegan dan nyaman di mata. interior yangg sudah serba digital dan saya kira, segala fitur nya mudah untuk di operasikan. enggak sabar pingin Inden hehehe",0,https://youtube.com/watch?v=FhNVPXJW_g8,"warna merah yangg cukup elegan dan nyaman di mata. interior yangg sudah serba digital dan saya kira, segala fitur nya mudah untuk di operasikan. enggak sabar pingin inden hehehe","['warna', 'merah', 'yangg', 'cukup', 'elegan', 'nyaman', 'mata', 'interior', 'yangg', 'serba', 'digital', 'kira', 'segala', 'fitur', 'mudah', 'operasi', 'enggak', 'sabar', 'pingin', 'inden', 'hehehe']","[('warna', 'merah'), ('merah', 'yangg'), ('yangg', 'cukup'), ('cukup', 'elegan'), ('elegan', 'nyaman'), ('nyaman', 'mata'), ('mata', 'interior'), ('interior', 'yangg'), ('yangg', 'serba'), ('serba', 'digital'), ('digital', 'kira'), ('kira', 'segala'), ('segala', 'fitur'), ('fitur', 'mudah'), ('mudah', 'operasi'), ('operasi', 'enggak'), ('enggak', 'sabar'), ('sabar', 'pingin'), ('pingin', 'inden'), ('inden', 'hehehe')]"
@revymarcelio,3 years ago,toyota vios semakin joss lagi 😍,0,https://youtube.com/watch?v=FhNVPXJW_g8,toyota vios semakin joss lagi 😍,"['toyota', 'vios', 'makin', 'joss']","[('toyota', 'vios'), ('vios', 'makin'), ('makin', 'joss')]"
@febriiyan,3 years ago,"Desian exterior nya terkesan simple tp futuristik, untuk interiornya sangat mewah apalagi head unitnya keren 👍",0,https://youtube.com/watch?v=FhNVPXJW_g8,"desian exterior nya terkesan simple tp futuristik, untuk interiornya sangat mewah apalagi head unitnya keren 👍","['desian', 'exterior', 'kes', 'simple', 'futuristik', 'interior', 'sangat', 'mewah', 'head', 'unit', 'keren']","[('desian', 'exterior'), ('exterior', 'kes'), ('kes', 'simple'), ('simple', 'futuristik'), ('futuristik', 'interior'), ('interior', 'sangat'), ('sangat', 'mewah'), ('mewah', 'head'), ('head', 'unit'), ('unit', 'keren')]"
@patricks773,3 years ago,"Vios comeback, kayanya ini cocok untuk menjadi rival honda city. Bakal seru ni segmen pasar sedan",0,https://youtube.com/watch?v=FhNVPXJW_g8,"vios comeback, kayanya ini cocok untuk menjadi rival honda city. bakal seru ni segmen pasar sedan","['vios', 'comeback', 'kaya', 'cocok', 'jadi', 'rival', 'honda', 'city', 'bakal', 'seru', 'segmen', 'pasar', 'sedan']","[('vios', 'comeback'), ('comeback', 'kaya'), ('kaya', 'cocok'), ('cocok', 'jadi'), ('jadi', 'rival'), ('rival', 'honda'), ('honda', 'city'), ('city', 'bakal'), ('bakal', 'seru'), ('seru', 'segmen'), ('segmen', 'pasar'), ('pasar', 'sedan')]"
@invanteri,3 years ago,Keren banget tampilan viosnyaa,0,https://youtube.com/watch?v=FhNVPXJW_g8,keren banget tampilan viosnyaa,"['keren', 'banget', 'tampil', 'viosnyaa']","[('keren', 'banget'), ('banget', 'tampil'), ('tampil', 'viosnyaa')]"
@MahardikaaArjuna,3 years ago,design interiornya cukup menarik👍,0,https://youtube.com/watch?v=FhNVPXJW_g8,design interiornya cukup menarik👍,"['design', 'interior', 'cukup', 'tarik']","[('design', 'interior'), ('interior', 'cukup'), ('cukup', 'tarik')]"
@valenciah825,3 years ago,"Penjelasan vios ini bikin makin kebayang karena ada footage yang ditampilin, jadi meskipun virtual review tapi tetep oke banget",0,https://youtube.com/watch?v=FhNVPXJW_g8,"penjelasan vios ini bikin makin kebayang karena ada footage yang ditampilin, jadi meskipun virtual review tapi tetep oke banget","['jelas', 'vios', 'bikin', 'makin', 'bayang', 'footage', 'ditampilin', 'jadi', 'meski', 'virtual', 'review', 'tetep', 'oke', 'banget']","[('jelas', 'vios'), ('vios', 'bikin'), ('bikin', 'makin'), ('makin', 'bayang'), ('bayang', 'footage'), ('footage', 'ditampilin'), ('ditampilin', 'jadi'), ('jadi', 'meski'), ('meski', 'virtual'), ('virtual', 'review'), ('review', 'tetep'), ('tetep', 'oke'), ('oke', 'banget')]"
@ivanandreas4289,3 years ago,Vios terbaru bukan kaya taxi blue bird lagi 😂 bisa jadi opsi sedan budget nih vios,0,https://youtube.com/watch?v=FhNVPXJW_g8,vios terbaru bukan kaya taxi blue bird lagi 😂 bisa jadi opsi sedan budget nih vios,"['vios', 'baru', 'bukan', 'kaya', 'taxi', 'blue', 'bird', 'jadi', 'opsi', 'sedan', 'budget', 'vios']","[('vios', 'baru'), ('baru', 'bukan'), ('bukan', 'kaya'), ('kaya', 'taxi'), ('taxi', 'blue'), ('blue', 'bird'), ('bird', 'jadi'), ('jadi', 'opsi'), ('opsi', 'sedan'), ('sedan', 'budget'), ('budget', 'vios')]"
@sheilahelwa,3 years ago,makin kesini makin elegan🤩,0,https://youtube.com/watch?v=FhNVPXJW_g8,makin kesini makin elegan🤩,"['makin', 'kesini', 'makin', 'elegan']","[('makin', 'kesini'), ('kesini', 'makin'), ('makin', 'elegan')]"
@aulianisasalsabila9354,3 years ago,eh keren bgt si vios anjir sporty bgt asli,0,https://youtube.com/watch?v=FhNVPXJW_g8,eh keren bgt si vios anjir sporty bgt asli,"['keren', 'banget', 'vios', 'anjir', 'sporty', 'banget', 'asli']","[('keren', 'banget'), ('banget', 'vios'), ('vios', 'anjir'), ('anjir', 'sporty'), ('sporty', 'banget'), ('banget', 'asli')]"
@yahyanoviko3305,3 years ago,Gantengg juga,0,https://youtube.com/watch?v=FhNVPXJW_g8,gantengg juga,['gantengg'],[]
@raydeardo7340,3 years ago,"Meski tampilan Vios cukup menarik dan futuristik, akan tetapi mobil ini bukan tipe saya banget. Gapapa deh, yang penting Setir Kanan udah memberi informasi yang menarik, request ya next video bahas tentang mobil2 jadul dongg hihihihihii",0,https://youtube.com/watch?v=FhNVPXJW_g8,"meski tampilan vios cukup menarik dan futuristik, akan tetapi mobil ini bukan tipe saya banget. gapapa deh, yang penting setir kanan udah memberi informasi yang menarik, request ya next video bahas tentang mobil2 jadul dongg hihihihihii","['meski', 'tampil', 'vios', 'cukup', 'tarik', 'futuristik', 'mobil', 'bukan', 'tipe', 'banget', 'gapapa', 'penting', 'setir', 'kanan', 'udah', 'beri', 'informasi', 'tarik', 'request', 'next', 'video', 'bahas', 'mobil', 'jadul', 'dongg', 'hihihihihii']","[('meski', 'tampil'), ('tampil', 'vios'), ('vios', 'cukup'), ('cukup', 'tarik'), ('tarik', 'futuristik'), ('futuristik', 'mobil'), ('mobil', 'bukan'), ('bukan', 'tipe'), ('tipe', 'banget'), ('banget', 'gapapa'), ('gapapa', 'penting'), ('penting', 'setir'), ('setir', 'kanan'), ('kanan', 'udah'), ('udah', 'beri'), ('beri', 'informasi'), ('informasi', 'tarik'), ('tarik', 'request'), ('request', 'next'), ('next', 'video'), ('video', 'bahas'), ('bahas', 'mobil'), ('mobil', 'jadul'), ('jadul', 'dongg'), ('dongg', 'hihihihihii')]"
@catherinebudiman,3 years ago,VALEEENN ❤️❤️ otw banyak yg beli mobil krn hostnya wkwkwk,0,https://youtube.com/watch?v=FhNVPXJW_g8,valeeenn ❤️❤️ otw banyak yg beli mobil krn hostnya wkwkwk,"['valeeenn', 'otw', 'banyak', 'beli', 'mobil', 'hostnya', 'wkwkwk']","[('valeeenn', 'otw'), ('otw', 'banyak'), ('banyak', 'beli'), ('beli', 'mobil'), ('mobil', 'hostnya'), ('hostnya', 'wkwkwk')]"
@tarissazezilya3565,3 years ago,interiornya makin mewah aja nih vios sekarang😍😍,0,https://youtube.com/watch?v=FhNVPXJW_g8,interiornya makin mewah aja nih vios sekarang😍😍,"['interior', 'makin', 'mewah', 'vios', 'sekarang']","[('interior', 'makin'), ('makin', 'mewah'), ('mewah', 'vios'), ('vios', 'sekarang')]"
@pplaeh,3 years ago,"Duh mobil yg pas kecil suka ku lihat, sekarang jadi semakin keren 😍",0,https://youtube.com/watch?v=FhNVPXJW_g8,"duh mobil yg pas kecil suka ku lihat, sekarang jadi semakin keren 😍","['duh', 'mobil', 'pas', 'kecil', 'suka', 'lihat', 'sekarang', 'jadi', 'makin', 'keren']","[('duh', 'mobil'), ('mobil', 'pas'), ('pas', 'kecil'), ('kecil', 'suka'), ('suka', 'lihat'), ('lihat', 'sekarang'), ('sekarang', 'jadi'), ('jadi', 'makin'), ('makin', 'keren')]"
@SetirKanan,3 years ago,Hhehe emang keren banget gak sih?!😊,0,https://youtube.com/watch?v=FhNVPXJW_g8,hhehe emang keren banget gak sih?!😊,"['hhehe', 'emang', 'keren', 'banget']","[('hhehe', 'emang'), ('emang', 'keren'), ('keren', 'banget')]"
@SetirKanan,3 years ago,Tentunyaa dong😎,0,https://youtube.com/watch?v=FhNVPXJW_g8,tentunyaa dong😎,"['tentunyaa', 'dong']","[('tentunyaa', 'dong')]"
@VellinDJaya,3 years ago,"Keren banget mobil vios dari desain interiornya bikin pengen punya, ditambah ada bambam got7 dan pembicaranya yang asik bgt valencia sani addison jd makin luv sma setir kanan 💛",0,https://youtube.com/watch?v=FhNVPXJW_g8,"keren banget mobil vios dari desain interiornya bikin pengen punya, ditambah ada bambam got7 dan pembicaranya yang asik bgt valencia sani addison jd makin luv sma setir kanan 💛","['keren', 'banget', 'mobil', 'vios', 'desain', 'interior', 'bikin', 'ken', 'punya', 'tambah', 'bambam', 'got', 'bicara', 'asik', 'banget', 'valencia', 'sani', 'addison', 'makin', 'luv', 'sma', 'setir', 'kanan']","[('keren', 'banget'), ('banget', 'mobil'), ('mobil', 'vios'), ('vios', 'desain'), ('desain', 'interior'), ('interior', 'bikin'), ('bikin', 'ken'), ('ken', 'punya'), ('punya', 'tambah'), ('tambah', 'bambam'), ('bambam', 'got'), ('got', 'bicara'), ('bicara', 'asik'), ('asik', 'banget'), ('banget', 'valencia'), ('valencia', 'sani'), ('sani', 'addison'), ('addison', 'makin'), ('makin', 'luv'), ('luv', 'sma'), ('sma', 'setir'), ('setir', 'kanan')]"
@reynaldonoegraha5377,3 years ago,"Toyota vios memang small sedan yang menarik sih, ditambah dengan varian Hybrid yang menarik market baru dan bebas ganjil genap Jakarta, hehe",0,https://youtube.com/watch?v=FhNVPXJW_g8,"toyota vios memang small sedan yang menarik sih, ditambah dengan varian hybrid yang menarik market baru dan bebas ganjil genap jakarta, hehe","['toyota', 'vios', 'memang', 'small', 'sedan', 'tarik', 'tambah', 'varian', 'hybrid', 'tarik', 'market', 'baru', 'bebas', 'ganjil', 'genap', 'jakarta', 'hehe']","[('toyota', 'vios'), ('vios', 'memang'), ('memang', 'small'), ('small', 'sedan'), ('sedan', 'tarik'), ('tarik', 'tambah'), ('tambah', 'varian'), ('varian', 'hybrid'), ('hybrid', 'tarik'), ('tarik', 'market'), ('market', 'baru'), ('baru', 'bebas'), ('bebas', 'ganjil'), ('ganjil', 'genap'), ('genap', 'jakarta'), ('jakarta', 'hehe')]"
@tiarapriantari733,3 years ago,Makin mewah aja tampilannya Vios,0,https://youtube.com/watch?v=FhNVPXJW_g8,makin mewah aja tampilannya vios,"['makin', 'mewah', 'tampil', 'vios']","[('makin', 'mewah'), ('mewah', 'tampil'), ('tampil', 'vios')]"
@brendaprisyella4176,3 years ago,Kerenn banget vios ini designnya jauh lebih modern dan sportyy!! Mantap reviewnyaa setir kanan💯👍🏻,0,https://youtube.com/watch?v=FhNVPXJW_g8,kerenn banget vios ini designnya jauh lebih modern dan sportyy!! mantap reviewnyaa setir kanan💯👍🏻,"['kerenn', 'banget', 'vios', 'designnya', 'jauh', 'lebih', 'modern', 'sportyy', 'mantap', 'reviewnyaa', 'setir', 'kanan']","[('kerenn', 'banget'), ('banget', 'vios'), ('vios', 'designnya'), ('designnya', 'jauh'), ('jauh', 'lebih'), ('lebih', 'modern'), ('modern', 'sportyy'), ('sportyy', 'mantap'), ('mantap', 'reviewnyaa'), ('reviewnyaa', 'setir'), ('setir', 'kanan')]"
@dandhyiriansyah8653,3 years ago,Wih keren banget nih vios 2023. Yang ditgg2 nih yang hybrid. Semakin keren aja nih modelnya,0,https://youtube.com/watch?v=FhNVPXJW_g8,wih keren banget nih vios 2023. yang ditgg2 nih yang hybrid. semakin keren aja nih modelnya,"['wih', 'keren', 'banget', 'vios', 'ditgg', 'hybrid', 'makin', 'keren', 'model']","[('wih', 'keren'), ('keren', 'banget'), ('banget', 'vios'), ('vios', 'ditgg'), ('ditgg', 'hybrid'), ('hybrid', 'makin'), ('makin', 'keren'), ('keren', 'model')]"
